name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Ho Chi Minh,2025-03-12,35.9,27,30.5,40.7,29.6,34.2,22.5,63.4,0.2,100,8.33,rain,0,0,40.7,25.9,128.1,1008.9,50.5,10.3,281.4,24.3,10,10,2025-03-12T06:02:07,2025-03-12T18:04:00,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-13,35,27,30.3,38.5,29.2,33.2,21.7,61.3,0,0,0,,0,0,38.9,24.1,127.8,1009.3,53.2,10.3,282.7,24.3,10,10,2025-03-13T06:01:32,2025-03-13T18:04:01,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-14,36,26.9,30.1,40.8,29.1,33.6,22.5,65,0,0,0,,0,0,31,19.9,132.6,1010.3,22.5,10.3,296.5,25.7,10,10,2025-03-14T06:00:58,2025-03-14T18:04:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-15,34,26.9,29.6,41.9,29.9,34.3,24,72.5,0,0,0,,0,0,28.8,22.3,148,1010.4,56.7,10.3,264.2,22.9,9,10,2025-03-15T06:00:23,2025-03-15T18:04:04,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-16,34,26.9,29.2,40.6,29.9,33.3,23.6,72.4,3.3,100,29.17,rain,0,0,35.3,24.5,146.9,1010.1,60,10.3,247.1,21.3,9,10,2025-03-16T05:59:48,2025-03-16T18:04:05,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-17,34,26,29.1,39.3,26,32.5,23.4,72.6,4.5,100,41.67,rain,0,0,22.7,18.4,142.4,1010.2,66.3,10,240.6,20.9,9,10,2025-03-17T05:59:13,2025-03-17T18:04:06,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-18,35,26,30,40.6,26,33.7,23.1,67.8,0.6,100,16.67,rain,0,0,24.5,18.4,148.6,1010.8,54.3,10.3,253.8,22,9,10,2025-03-18T05:58:37,2025-03-18T18:04:07,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-19,35,25,29.6,37.5,25,31.2,19.8,56.9,0,0,0,,0,0,25.9,19.3,43,1012.8,46.8,10.3,284.3,24.7,10,10,2025-03-19T05:58:02,2025-03-19T18:04:07,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-20,33.1,24,28.1,34.6,24,29.1,19,58.7,0,0,0,,0,0,26.6,20.5,40.2,1014.1,79.5,11.3,267.3,22.9,10,10,2025-03-20T05:57:26,2025-03-20T18:04:07,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS,remote"
Ho Chi Minh,2025-03-21,35,24,28.8,36.9,24,30.2,19.8,60,0,0,0,,0,0,25.6,20.5,39.3,1013.7,76.6,11.9,278.4,24.1,10,10,2025-03-21T05:56:50,2025-03-21T18:04:08,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS,remote"
Ho Chi Minh,2025-03-22,36,25,29.5,38.9,25,31.4,21.2,63.2,0,0,0,,0,0,27,20.5,86.1,1012.3,54.4,9.5,287.8,24.7,10,10,2025-03-22T05:56:14,2025-03-22T18:04:08,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-23,35,25,29.2,37.7,25,31.1,21,62.4,0,0,0,,0,0,28.1,18.4,147.1,1011.8,53.7,9.7,259.9,22.2,10,10,2025-03-23T05:55:38,2025-03-23T18:04:08,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-24,35,24,28.5,38.5,24,30.1,21,65.4,0,0,0,,0,0,36,24.1,134,1010.2,40.9,10.3,273.1,23.6,9,10,2025-03-24T05:55:02,2025-03-24T18:04:08,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-25,31.9,25.9,27.9,34,25.9,29.2,20.9,66.5,0,0,0,,0,0,28.8,20.5,157,1008,46.1,10.3,211.6,18.4,8,10,2025-03-25T05:54:26,2025-03-25T18:04:08,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-26,32,24,27.9,36.8,24,29.9,22.3,72.5,0,0,0,,0,0,28.8,18.4,156.5,1006.6,40.7,10.3,228.3,19.5,9,10,2025-03-26T05:53:50,2025-03-26T18:04:08,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-27,33,25,28.5,36.1,25,30.3,22,70.1,0,0,0,,0,0,26.3,16.6,150.1,1006.1,32.4,10.3,291.4,25.1,9,10,2025-03-27T05:53:14,2025-03-27T18:04:08,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-28,34,26,29.3,38.3,26,32,22.9,70,0.1,100,4.17,rain,0,0,24.5,18.4,165.7,1006.6,27.3,10.2,294.7,25.3,10,10,2025-03-28T05:52:38,2025-03-28T18:04:08,0.96,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-29,34,26.9,29.4,40.6,29.5,33.7,23.7,71.9,0.1,100,4.17,rain,0,0,29.5,21.6,150.3,1007.9,50.1,10.3,252.8,21.7,8,10,2025-03-29T05:52:02,2025-03-29T18:04:07,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-30,36,27,30.5,40.8,29.2,34.6,23,65.3,0.1,100,4.17,rain,0,0,31,21.6,127.2,1009.2,41.4,10.3,258.8,22.3,9,10,2025-03-30T05:51:26,2025-03-30T18:04:07,0.03,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-31,32,26,28.9,36.8,26,33,24.1,76.3,1.8,100,33.33,rain,0,0,31.7,14.8,92.8,1009.1,68.1,10.2,156.1,13.5,8,10,2025-03-31T05:50:50,2025-03-31T18:04:07,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-01,31,26,28,37.7,26,32.2,25.2,84.9,25,100,8.33,rain,0,0,35.3,9.4,262.4,1009.1,82.2,8.3,158.7,13.7,7,30,2025-04-01T05:50:14,2025-04-01T18:04:07,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-02,33.8,25,28.9,39.1,25,31.6,23.3,73.5,0.3,100,4.17,rain,0,0,50.8,29.5,108.9,1010,66.8,9.2,210.3,18.2,9,10,2025-04-02T05:49:39,2025-04-02T18:04:08,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-03,36,26,30,39.8,26,32.8,22,63.7,0,0,0,,0,0,31.3,20.5,113.7,1011,47.5,10.3,283.2,24.4,10,10,2025-04-03T05:49:03,2025-04-03T18:04:08,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-04,35,25,29.8,39.5,25,32.5,21.9,64,0,0,0,,0,0,25.9,22.3,132.4,1010.2,52.9,10.3,289.1,24.9,10,10,2025-04-04T05:48:28,2025-04-04T18:04:08,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-05,35,25.9,29.5,40.6,25.9,32.5,22.6,67.6,0,0,0,,0,0,26.3,24.1,137.7,1009.9,35.4,10.3,286,24.7,10,10,2025-04-05T05:47:53,2025-04-05T18:04:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-06,35,26,29.8,39.5,26,33.1,22.8,67.7,0,0,0,,0,0,29.9,22.3,132,1010.2,54.4,10.3,280.3,24.1,9,10,2025-04-06T05:47:19,2025-04-06T18:04:09,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-07,37,26.9,30.6,39.8,29.1,33.3,21.2,59,0,0,0,,0,0,28.8,20.5,131,1010.8,61.8,10.3,298.4,25.8,10,10,2025-04-07T05:46:44,2025-04-07T18:04:10,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-08,34,26.9,30.1,39.3,29.1,33.4,22.1,62.8,0,0,0,,0,0,37.1,20.5,121.3,1011.4,71.1,10.2,231.3,20,9,10,2025-04-08T05:46:10,2025-04-08T18:04:11,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-09,35,26.9,30.1,40.6,29.1,34,22.9,66.1,0.2,100,8.33,rain,0,0,31.7,25.9,137.8,1009.7,51.7,10.3,267.1,23,9,10,2025-04-09T05:45:36,2025-04-09T18:04:12,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-10,35,27,29.4,40.6,30.1,34,24.4,75.8,1.2,100,29.17,rain,0,0,23.4,20.5,142.6,1008.3,58.8,10.2,249.9,21.6,8,10,2025-04-10T05:45:03,2025-04-10T18:04:13,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-11,35,26,30,41.9,26,35,24.5,74,1.9,100,4.17,rain,0,0,28.1,20.5,166.4,1007.8,60.6,9.4,250.5,21.6,9,30,2025-04-11T05:44:29,2025-04-11T18:04:15,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-12,36,27,30.9,41.9,30.5,35.8,23.9,68.5,0.1,100,4.17,rain,0,0,23.4,20.5,159.7,1008.6,45.6,10.3,268.5,23.2,9,10,2025-04-12T05:43:57,2025-04-12T18:04:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-13,35,28,30.6,43.3,33.4,36.6,24.8,72.5,3.1,100,8.33,rain,0,0,31.7,24.1,148.3,1008.9,56.6,10.3,266.5,23.1,9,30,2025-04-13T05:43:24,2025-04-13T18:04:19,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-14,36,27,30.9,41.9,30.6,35.7,23.7,66.8,0.3,100,12.5,rain,0,0,30.2,18.4,125.1,1009.6,49.8,10.3,271.5,23.4,10,30,2025-04-14T05:42:52,2025-04-14T18:04:21,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-15,35,27,29.8,41.9,30.6,34.6,24.1,72.3,0.6,100,20.83,rain,0,0,24.8,24.1,94.8,1009.3,67.2,10,251.2,21.5,8,10,2025-04-15T05:42:20,2025-04-15T18:04:23,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-16,35,27.9,30.3,40.6,31.2,35,23.6,68.4,0.3,100,12.5,rain,0,0,30.2,23.9,142.4,1009.2,65.3,10.3,256.5,22.1,8,10,2025-04-16T05:41:49,2025-04-16T18:04:26,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-17,35,27,30.3,41.8,30.6,36,24.8,73.8,1.3,100,29.17,rain,0,0,20.9,16.6,151.6,1008.8,67,10.3,232.6,20.2,8,30,2025-04-17T05:41:18,2025-04-17T18:04:29,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-18,35.8,28,31,43.1,33.4,37.4,25.1,72.1,0.9,100,25,rain,0,0,25.9,18.4,172.8,1008.2,59.2,10.3,255.3,22.1,9,30,2025-04-18T05:40:48,2025-04-18T18:04:33,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-19,37,28,31.1,43.2,32.7,36.6,24.2,68.2,0.2,100,8.33,rain,0,0,28.1,20.5,158.8,1008,40.4,10.3,274.5,23.7,9,10,2025-04-19T05:40:18,2025-04-19T18:04:36,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-20,36,27.9,30.7,43.2,32.5,35.6,23.9,68.5,0,0,0,,0,0,32,22.3,155.3,1008.6,35.5,10.3,306.8,26.6,10,10,2025-04-20T05:39:49,2025-04-20T18:04:40,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-21,35.8,27.9,30.9,43.3,31.9,36.2,24,68.1,0.7,100,20.83,rain,0,0,31.3,24.1,139,1009.9,51.8,10.3,260,22.6,9,30,2025-04-21T05:39:20,2025-04-21T18:04:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-22,35,27.9,30.4,40.6,32.6,35.8,24.4,71.7,1.1,100,8.33,rain,0,0,38.2,27.7,155,1010.3,50.6,10.3,254.3,22,8,30,2025-04-22T05:38:52,2025-04-22T18:04:49,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-23,36,25,29.7,40.8,25,34.2,24,73.3,0.4,100,16.67,rain,0,0,31.7,25.9,174.3,1009.1,66.6,10.1,253.3,21.9,8,10,2025-04-23T05:38:24,2025-04-23T18:04:54,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-24,35,26,29.8,41.9,26,34.1,24.5,75.3,2,100,12.5,rain,0,0,32.4,20.5,199,1008.8,46.4,9.3,246.5,21.4,9,30,2025-04-24T05:37:57,2025-04-24T18:04:59,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-25,36,25.5,30.6,43.2,25.5,36.3,24.7,72.4,0.1,100,4.17,rain,0,0,28.8,18.4,192,1008.9,55.7,10.2,261,22.4,9,30,2025-04-25T05:37:31,2025-04-25T18:05:05,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-26,34,25,29.2,42.1,25,34.8,25.3,80.2,6,100,29.17,rain,0,0,28.1,22.3,156.3,1009.5,69.2,9.9,227.5,19.6,9,30,2025-04-26T05:37:05,2025-04-26T18:05:11,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-27,35,25,29.6,40.6,25,33.3,23.9,73.6,8.6,100,4.17,rain,0,0,24.5,20.5,127.9,1009.7,48.9,10.1,276.6,23.9,9,10,2025-04-27T05:36:40,2025-04-27T18:05:17,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-28,36,27.9,30.9,40.8,32.6,36.1,23.9,67.6,0,0,0,,0,0,24.8,22.3,149.7,1008.4,46.4,10.3,262.1,22.6,9,10,2025-04-28T05:36:15,2025-04-28T18:05:24,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-29,35.8,27.9,30.8,39.8,31.8,35.3,23.2,65.4,0.5,100,4.17,rain,0,0,28.1,22.3,125.9,1008.6,50.9,10.3,271.9,23.6,9,10,2025-04-29T05:35:51,2025-04-29T18:05:31,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-04-30,36,26,30.7,39.8,26,34.2,22.8,64.6,0.1,100,4.17,rain,0,0,27.7,20.5,127.7,1008.3,47,10.2,266.9,23.2,9,10,2025-04-30T05:35:28,2025-04-30T18:05:38,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-01,35,28.9,31.1,40.6,32.7,35.8,23.2,63.5,5.7,100,29.17,rain,0,0,34.2,18.4,123,1008.9,50.6,10.3,225.5,19.4,9,30,2025-05-01T05:35:05,2025-05-01T18:05:46,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-02,35,28.9,30.9,41.7,32.7,35.9,23.7,66,2.8,100,29.17,rain,0,0,37.1,24.1,128,1008.3,61.8,10.2,235.2,20.4,7,30,2025-05-02T05:34:44,2025-05-02T18:05:54,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-03,33.9,26,29.6,40.6,26,34.5,24.5,75.2,0.3,100,4.17,rain,0,0,29.5,21.2,123,1008.3,49.3,10.3,170.6,14.7,6,30,2025-05-03T05:34:22,2025-05-03T18:06:03,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-04,35,26,29.6,40.6,26,33.4,24,73.3,1.1,100,20.83,rain,0,0,27.7,20.5,111.1,1007.3,59.7,10.1,229.8,19.8,8,10,2025-05-04T05:34:02,2025-05-04T18:06:12,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-05,35,27.9,30.6,41.9,32.6,36.6,24.8,72.5,0.4,100,12.5,rain,0,0,31.3,25.9,167.1,1007.3,48.4,10.3,253.2,21.9,8,30,2025-05-05T05:33:42,2025-05-05T18:06:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-06,35.7,28,30.8,42.7,33.5,37.8,25.4,73.8,4.4,100,29.17,rain,0,0,29.2,25.9,190.7,1007.3,49.4,10.2,264.3,22.7,9,30,2025-05-06T05:33:23,2025-05-06T18:06:31,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-07,37,25.6,31,44.5,25.6,37.3,25.3,73.6,0,0,0,,0,0,31.7,20.5,228,1006.6,58.8,9.7,258,22.2,9,30,2025-05-07T05:33:05,2025-05-07T18:06:41,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-08,35,27.9,31.4,43.3,33.4,37.9,25,70.5,0.1,100,4.17,rain,0,0,32.8,20.5,230.7,1006.4,48.3,10.3,286.4,24.6,9,60,2025-05-08T05:32:47,2025-05-08T18:06:51,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-09,35,28,30.8,43.8,33.2,38.1,25.6,74.9,0.7,100,8.33,rain,0,0,29.2,18.4,219.9,1006.5,48.7,10.1,270.9,23.4,9,60,2025-05-09T05:32:31,2025-05-09T18:07:02,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-10,29.1,24,27.1,36.8,24,30.5,25,88.8,52.9,100,4.17,rain,0,0,27.4,14.8,252.5,1007.3,69.5,9.3,176.4,15.2,7,30,2025-05-10T05:32:15,2025-05-10T18:07:13,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-11,34,25,29.2,42.3,25,33.8,24.7,77.7,6.2,100,33.33,rain,0,0,29.9,19.6,234.5,1006,44.1,9.5,241.1,20.8,9,60,2025-05-11T05:32:00,2025-05-11T18:07:25,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-12,34,25,29,40.6,25,33.6,24.9,80.2,6.4,100,45.83,rain,0,0,28.4,16.6,186.9,1006.2,64.1,10.1,226.8,19.7,8,30,2025-05-12T05:31:45,2025-05-12T18:07:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-13,35,27,29.8,41.9,30.6,35.7,25.4,78.9,5.2,100,37.5,rain,0,0,26.6,16.6,168,1007.9,64.7,10,235,20.4,8,30,2025-05-13T05:31:32,2025-05-13T18:07:49,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-14,35,27,30.1,44.9,30.7,36.5,25.5,77.7,7.1,100,4.17,rain,0,0,27.7,24.1,130.3,1008.9,55.2,10.2,262.4,22.7,9,30,2025-05-14T05:31:19,2025-05-14T18:08:02,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-15,35,26,29.3,41.9,26,34.1,25.1,79.4,1.7,100,4.17,rain,0,0,29.5,29.5,89,1008.9,52.5,10.1,252.5,21.7,8,30,2025-05-15T05:31:07,2025-05-15T18:08:14,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-16,35,26,30.2,43.3,26,36.5,25.7,78.4,1.6,100,29.17,rain,0,0,28.1,20.5,115.3,1008.2,44.9,9.4,242.6,20.8,9,30,2025-05-16T05:30:56,2025-05-16T18:08:28,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-17,33,26,29.9,40.6,26,36.2,25.6,78.6,0.1,100,4.17,rain,0,0,31.7,25.9,104.5,1008.6,46.8,9.1,243.2,21.2,9,60,2025-05-17T05:30:45,2025-05-17T18:08:41,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-18,35,27.9,30.8,43.3,31.9,36.9,24.7,70.9,2,100,25,rain,0,0,27,23.2,123.8,1007.9,56.5,10.3,248,21.4,9,30,2025-05-18T05:30:36,2025-05-18T18:08:55,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-19,34,28,30.4,41.9,33.5,37.1,25.4,75.2,7.4,100,16.67,rain,0,0,35.3,20.5,138.9,1007.6,58.9,10.1,204.3,17.6,7,30,2025-05-19T05:30:27,2025-05-19T18:09:09,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-20,32,27.9,29.4,39.1,33.4,35.6,25.5,79.9,3.4,100,20.83,rain,0,0,27,14.8,159.6,1007.5,56.7,10.1,211.3,18.3,7,30,2025-05-20T05:30:19,2025-05-20T18:09:24,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-21,34,26,29,41.9,26,34.4,25.7,83.6,0.1,100,4.17,rain,0,0,21.2,25.8,270.8,1007.3,64.8,8,226.9,19.7,8,30,2025-05-21T05:30:12,2025-05-21T18:09:38,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-22,33,26,28,42.1,26,32,25.6,87.8,76,100,8.33,rain,0,0,21.6,18.9,198.3,1006,63.1,8,185.3,16.1,8,30,2025-05-22T05:30:05,2025-05-22T18:09:53,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-23,32,26,28.2,40.6,26,33,25.7,87.3,23,100,16.67,rain,0,0,20.9,22.3,196.6,1005.1,78.4,9.7,117.4,10.1,6,30,2025-05-23T05:30:00,2025-05-23T18:10:08,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-24,32,25.2,27.5,40.6,25.2,31.1,25.4,89.1,0.9,100,4.17,rain,0,0,25.9,24.1,191.5,1006.1,76.8,10,176.6,15.2,8,30,2025-05-24T05:29:55,2025-05-24T18:10:24,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-25,33,25,28.7,39.2,25,33.4,25.2,82.3,5.2,100,58.33,rain,0,0,24.5,16.6,136.9,1008,54.1,9.9,178.2,15.4,7,30,2025-05-25T05:29:51,2025-05-25T18:10:39,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-26,34,26,29.7,40.6,26,34.4,25.1,77.6,2,100,29.17,rain,0,0,19.4,21.2,154,1008.3,57.7,10.1,220.8,19.1,8,30,2025-05-26T05:29:48,2025-05-26T18:10:55,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-05-27,33.9,27,30.6,43.2,30.1,37.6,25.4,74.4,9.2,100,41.67,rain,0,0,25.2,18.6,158.1,1007.4,56.9,10.3,232.5,20,8,30,2025-05-27T05:29:46,2025-05-27T18:11:11,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
